"","編號","屋齡","建物移轉面積平方公尺","主要用途","主要建材","建築完成日期","總層數","建物分層"
"1","The serial number","room age","building shifting area square meter","the main use","main building materials","construction completes the date","total layer","building lamination"
"8760","RPQRMLQJJHPFFCA08CA","12","9.80","共有部分","鋼筋混凝土造","96年7月2日","十一層",NA
"8761","RPQRMLQJJHPFFCA08CA","12","8.24","共有部分","鋼筋混凝土造","96年7月2日","十一層",NA
"8762","RPQNMLRJJHPFFCA77CA","23","21.38","住家用","鋼筋混凝土造","85年7月19日","六層","四層"
"8763","RPQNMLRJJHPFFCA77CA","23","7.57","共有部分","鋼筋混凝土造","85年7月19日","六層",NA
"8764","RPQNMLRJJHPFFCA77CA","23","5.25","共有部分","鋼筋混凝土造","85年7月19日","六層",NA
"8765","RPQPMLOKJHPFFCA77CA","23",".10","商業用","鋼筋混凝土造","85年7月18日","十七層","四層"
"8766","RPQPMLOKJHPFFCA77CA","23",".03","共有部分","鋼筋混凝土造","85年7月18日","十七層",NA
"8767","RPQPMLOKJHPFFCA77CA","23",".10","商業用","鋼筋混凝土造","85年7月18日","十七層","四層"
"8768","RPQPMLOKJHPFFCA77CA","23",".04","共有部分","鋼筋混凝土造","85年7月18日","十七層",NA
"8769","RPQPMLOKJHPFFCA77CA","23","25.19","住家用","鋼筋混凝土造","85年7月18日","十七層","十六層"
"8770","RPQPMLOKJHPFFCA77CA","23","10.06","共有部分","鋼筋混凝土造","85年7月18日","十七層",NA
"8771","RPTQMLQJJHPFFCA28CA","33","266.03","住家用","鋼筋混凝土造","75年7月2日","四層","一層 二層 三層 四層"
"8772","RPVPMLSJJHPFFCA58CA",NA,"61.03","住家用","見其他登記事項","108年6月4日","十八層","六層"
"8773","RPVPMLSJJHPFFCA58CA",NA,"59.32","見其他登記事項","見其他登記事項","108年6月4日","十八層",NA
"8774","RPPRMLKKJHPFFCA47CA","34","188.31","商業用","鋼筋混凝土造","75年1月27日","七層","一層 騎樓"
"8775","RPPRMLKKJHPFFCA47CA","34","15.24","共有部分","鋼筋混凝土造","75年1月27日","七層",NA
"8776","RPPRMLKKJHPFFCA47CA","34","410.07","見使用執照","鋼筋混凝土造","75年1月27日","七層","地下層"
"8777","RPPRMLKKJHPFFCA47CA","34","33.59","共有部分","鋼筋混凝土造","75年1月27日","七層",NA
"8778","RPQSMLTJJHPFFCA48CA","10","146.20","住家用","鋼筋混凝土造","99年3月29日","十五層","十一層"
"8779","RPQSMLTJJHPFFCA48CA","10","8.78","見其他登記事項","鋼筋混凝土造","99年3月29日","十五層",NA
"8780","RPQSMLTJJHPFFCA48CA","10","64.74","見其他登記事項","鋼筋混凝土造","99年3月29日","十五層",NA
"8781","RPQSMLTJJHPFFCA48CA","10","47.81","見其他登記事項","鋼筋混凝土造","99年3月29日","十五層",NA
"8782","RPPNMLTKJHPFFBA87CA","2","147.66","住家用","鋼筋混凝土造","106年9月25日","十八層","十四層"
"8783","RPPNMLTKJHPFFBA87CA","2","62.98","見其他登記事項","鋼筋混凝土造","106年9月25日","十八層",NA
"8784","RPPNMLTKJHPFFBA87CA","2","42.06","見其他登記事項","鋼筋混凝土造","106年9月25日","十八層",NA
"8785","SPUSMLTJJHPFFCA98CA",NA,"339.41","見其他登記事項","鋼筋混凝土造","108年8月8日","九層","七層"
"8786","SPUSMLTJJHPFFCA98CA",NA,"225.68","見其他登記事項","鋼筋混凝土造","108年8月8日","九層",NA
"8787","SPUSMLTJJHPFFCA98CA",NA,"187.13","見其他登記事項","鋼筋混凝土造","108年8月8日","九層",NA
"8788","SPUSMLTJJHPFFCA98CA",NA,"29.51","見其他登記事項","鋼筋混凝土造","108年8月8日","九層",NA
"8789","RPUSMLTJJHPFFCA88CA",NA,"335.63","見其他登記事項","鋼筋混凝土造","108年8月8日","九層","七層"
"8790","RPUSMLTJJHPFFCA88CA",NA,"226.87","見其他登記事項","鋼筋混凝土造","108年8月8日","九層",NA
"8791","RPUSMLTJJHPFFCA88CA",NA,"187.13","見其他登記事項","鋼筋混凝土造","108年8月8日","九層",NA
"8792","RPUSMLTJJHPFFCA88CA",NA,"26.13","見其他登記事項","鋼筋混凝土造","108年8月8日","九層",NA
"8793","RPXNMLQJJHPFFCA38CA","2",".07","見其他登記事項","鋼筋混凝土造","106年10月31日","十五層","一層"
"8794","RPXNMLQJJHPFFCA38CA","2",".02","見其他登記事項","鋼筋混凝土造","106年10月31日","十五層",NA
"8795","RPXNMLQJJHPFFCA38CA","2","54.99","見其他登記事項","鋼筋混凝土造","106年10月31日","十五層",NA
"8796","RPRNMLQJJHPFFCA77CA","36","51.67","商業用","鋼筋混凝土造","73年6月5日","十二層","二層"
"8797","RPRNMLQJJHPFFCA77CA","36","9.55","共有部分","鋼筋混凝土造","73年6月5日","十二層",NA
"8798","RPQNMLTKJHPFFBA97CA","2","147.64","住家用","鋼筋混凝土造","106年9月25日","十八層","十五層"
"8799","RPQNMLTKJHPFFBA97CA","2","62.95","見其他登記事項","鋼筋混凝土造","106年9月25日","十八層",NA
"8800","RPQNMLTKJHPFFBA97CA","2","42.06","見其他登記事項","鋼筋混凝土造","106年9月25日","十八層",NA
"8801","RPWOMLLKKHPFFBA97CA","29","5.86","共有部分","鋼筋混凝土造","80年6月24日","十層",NA
"8802","RPWOMLLKKHPFFBA97CA","29","10.77","共有部分","鋼筋混凝土造","80年6月24日","十層",NA
"8803","RPWOMLLKKHPFFBA97CA","29","121.19","商業用","鋼筋混凝土造","80年6月24日","十層","三層"
"8804","RPORMLRKJHPFFCA08CA","36","112.87","住家用","鋼筋混凝土造","72年8月3日","七層","三層 通道"
"8805","RPORMLRKJHPFFCA08CA","36","16.53","共有部分","鋼筋混凝土造","72年8月3日","七層",NA
"8806","RPPPMLTJJHPFFDA18CA","20","146.42","住家用","鋼筋混凝土造","88年6月21日","十八層","五層"
"8807","RPPPMLTJJHPFFDA18CA","20","56.62","共有部分","鋼筋混凝土造","88年6月21日","十八層",NA
"8808","RPPPMLTJJHPFFDA18CA","20","22.48","共有部分","鋼筋混凝土造","88年6月21日","十八層",NA
"8809","RPUNMLLLJHPFFBA67CA",NA,"58.33","住家用","鋼筋混凝土造","108年5月16日","九層","二層"
"8810","RPUNMLLLJHPFFBA67CA",NA,"36.37","見其他登記事項","鋼筋混凝土造","108年5月16日","九層",NA
"8811","RPUOMLQJJHPFFDA28CA",NA,"83.33","住家用","鋼筋混凝土造",NA,"四層","一層 陽台"
"8812","RPWNMLOKJHPFFDA28CA","47","21.77","住家用","鋼筋混凝土造","62年4月18日","四層","一層"
"8813","RPQPMLMKKHPFFBA57CA","2","17.92","見其他登記事項","鋼筋混凝土造","106年7月26日","十五層",NA
"8814","RPTNMLQJJHPFFDA08CA","1","89.28","見其他登記事項","鋼骨鋼筋混凝土造","107年10月3日","十八層","十二層"
"8815","RPTNMLQJJHPFFDA08CA","1","20.79","見其他登記事項","鋼骨鋼筋混凝土造","107年10月3日","十八層",NA
"8816","RPTNMLQJJHPFFDA08CA","1","16.92","見其他登記事項","鋼骨鋼筋混凝土造","107年10月3日","十八層",NA
"8817","RPXNMLRJJHPFFDA58CA","37","8.10","共有部分","鋼筋混凝土造","72年1月29日","十五層",NA
"8818","RPXNMLRJJHPFFDA58CA","37","44.24","住家用","鋼筋混凝土造","72年1月29日","十五層","十一層"
"8819","RPVNMLTJJHPFFDA58CA","23","21.75","見使用執照","鋼筋混凝土造","85年11月25日","七層","地下一層"
"8820","RPVNMLTJJHPFFDA58CA","23","8.24","共有部分","鋼筋混凝土造","85年11月25日","七層",NA
"8821","RPVNMLTJJHPFFDA58CA","23","2.23","共有部分","鋼筋混凝土造","85年11月25日","七層",NA
"8822","RPQQMLOKJHPFFDA97CA","42","155.96","住家用","鋼筋混凝土造","67年1月23日","七層","二層 電梯樓梯間"
"8823","RPQOMLQJJHPFFDA87CA","34","7.65","住家用","加強磚造","74年5月27日","二層","一層 二層"
"8824","RPROMLQJJHPFFDA97CA","34","10.20","住家用","加強磚造","74年5月27日","二層","一層 二層"
"8825","RPSPMLNJJHPFFDA87CA","49","75.87","住家用","加強磚造","59年10月15日","四層","二層"
"8826","RPRQMLKMJHPFFDA87CA","26","177.37","商業用","鋼骨混凝土造","82年8月13日","二十七層","六層"
"8827","RPRQMLKMJHPFFDA87CA","26","18.22","共有部分","鋼骨混凝土造","82年8月13日","二十七層",NA
"8828","RPRQMLKMJHPFFDA87CA","26","44.64","見使用執照","見其他登記事項","82年8月13日","二十七層","地下二層 地下三層 地下四層"
"8829","RPRQMLKMJHPFFDA87CA","26",".38","共有部分","鋼骨混凝土造","82年8月13日","二十七層",NA
"8830","RPVOMLMLJHPFFCA08CA","33","8.30","共有部分","鋼筋混凝土造","75年11月20日","五層",NA
"8831","RPVOMLMLJHPFFCA08CA","33","7.81","見使用執照","鋼筋混凝土造","75年11月20日","五層","地下層"
"8832","RPVOMLMLJHPFFCA08CA","33","2.93","見使用執照","鋼筋混凝土造","75年11月20日","五層","地下層"
"8833","RPVOMLMLJHPFFCA08CA","33","113.76","住家用","鋼筋混凝土造","75年11月20日","五層","三層"
"8834","RPSNMLRJJHPFFEA18CA","47","109.20","住家用","鋼筋混凝土造","62年2月7日","四層","三層"
"8835","RPQOMLNJJHPFFEA67CA",NA,"71.00",NA,"加強磚造",NA,"三層","一層"
"8836","RPQQMLLLJHPFFDA77CA","45","87.72","住家用","鋼筋混凝土造","64年4月10日","四層","四層 陽台"
"8837","RPPOMLNJJHPFFEA57CA","46","122.68","住家用","鋼筋混凝土造","62年10月15日","四層","三層"
"8838","RPPNMLMLJHPFFDA47CA","14","22.12","見其他登記事項","鋼筋混凝土造","94年10月6日","十一層","二層"
"8839","RPPNMLMLJHPFFDA47CA","14","8.36","共有部分","鋼筋混凝土造","94年10月6日","十一層",NA
"8840","RPPNMLMLJHPFFDA47CA","14","3.98","共有部分","鋼筋混凝土造","94年10月6日","十一層",NA
"8841","RPPNMLMLJHPFFDA47CA","14","4.05","共有部分","鋼筋混凝土造","94年10月6日","十一層",NA
"8842","RPROMLNJJHPFFEA77CA","47","82.46","住家用","鋼筋混凝土造","62年1月31日","四層","四層"
"8843","RPVPMLQJJHPFFEA58CA","25","27.77","住家用","鋼筋混凝土造","83年9月12日","六層","五層"
"8844","RPVPMLQJJHPFFEA58CA","25","5.07","共有部分","鋼筋混凝土造","83年9月12日","六層",NA
"8845","RPVPMLQJJHPFFEA58CA","25","8.88","共有部分","鋼筋混凝土造","83年9月12日","六層",NA
"8846","RPUNMLQJJHPFFEA28CA","42","77.57","住家用","鋼筋混凝土造","66年11月21日","五層","四層"
"8847","RPTPMLQJJHPFFEA38CA",NA,"73.06","住家用","加強磚造",NA,"四層","一層"
"8848","RPPQMLTJJHPFFEA38CA","35","134.55","住家用","鋼筋混凝土造","74年4月4日","十二層","十二層"
"8849","RPPQMLTJJHPFFEA38CA","35","23.92","共有部分","鋼筋混凝土造","74年4月4日","十二層",NA
"8850","RPSOMLSJJHPFFEA38CA",NA,"8.64","見其他登記事項","鋼骨鋼筋混凝土造","108年7月30日","二十二層",NA
"8851","RPSOMLSJJHPFFEA38CA",NA,"115.45","住家用","鋼骨鋼筋混凝土造","108年7月30日","二十二層","十六層"
"8852","RPSOMLSJJHPFFEA38CA",NA,"7.64","見其他登記事項","鋼骨鋼筋混凝土造","108年7月30日","二十二層",NA
"8853","RPSOMLSJJHPFFEA38CA",NA,"38.10","見其他登記事項","鋼骨鋼筋混凝土造","108年7月30日","二十二層",NA
"8854","RPSOMLSJJHPFFEA38CA",NA,"36.63","見其他登記事項","鋼骨鋼筋混凝土造","108年7月30日","二十二層",NA
"8855","RPQNMLKKKHPFFFA57CA","35","193.12","住家用","鋼筋混凝土造","73年12月5日","十二層","三層"
"8856","RPQNMLKKKHPFFFA57CA","35","38.88","共有部分","鋼筋混凝土造","73年12月5日","十二層",NA
"8857","RPSQMLKLJHPFFEA97CA","3","49.07","住家用","鋼筋混凝土造","106年4月13日","十四層","二層"
"8858","RPSQMLKLJHPFFEA97CA","3","24.91","見其他登記事項","鋼筋混凝土造","106年4月13日","十四層",NA
"8859","RPSNMLLLJHPFFEA77CA","34","121.49","住家用","鋼筋混凝土造","75年1月3日","七層","七層"
"8860","RPSNMLLLJHPFFEA77CA","34","21.93","共有部分","鋼筋混凝土造","75年1月3日","七層",NA
"8861","RPSNMLLLJHPFFEA77CA","34",".93","商業用","鋼筋混凝土造","75年1月3日","七層","地下層"
"8862","RPSNMLLLJHPFFEA77CA","34",".18","共有部分","鋼筋混凝土造","75年1月3日","七層",NA
"8863","RPSNMLLLJHPFFEA77CA","34",".93","商業用","鋼筋混凝土造","75年1月3日","七層","地下層"
"8864","RPSNMLLLJHPFFEA77CA","34",".18","共有部分","鋼筋混凝土造","75年1月3日","七層",NA
"8865","RPSNMLLLJHPFFEA77CA","34","15.46","見使用執照","鋼筋混凝土造","75年1月3日","七層","避難室兼停車場"
"8866","RPSNMLLLJHPFFEA77CA","34","2.94","共有部分","鋼筋混凝土造","75年1月3日","七層",NA
"8867","RPSNMLSJJHPFFFA38CA","34","111.01","住家用","鋼筋混凝土造","75年2月7日","十二層","七層"
"8868","RPSNMLSJJHPFFFA38CA","34","24.68","共有部分","鋼筋混凝土造","75年2月7日","十二層",NA
"8869","RPTOMLNJJHPFFBA77DA",NA,"76.21","住家用","鋼筋混凝土造",NA,"十二層","十層"
"8870","RPTOMLNJJHPFFBA77DA","37","23.05","共有部分","鋼筋混凝土造","71年10月27日","十二層",NA
"8871","RPPRMLTJJHPFFBA28DA","34","89.48","商業用","鋼筋混凝土造","75年1月9日","五層","三層"
"8872","RPPRMLTJJHPFFBA28DA","34","15.91","共有部分","鋼筋混凝土造","75年1月9日","五層",NA
"8873","RPVNMLOKJHPFFAA97DA",NA,"189.72","住家用","鋼筋混凝土造",NA,"一層","一層"
"8874","RPXPMLKMJHPFFEA48CA","45","77.70","住家用","鋼筋混凝土造","63年8月30日","四層","一層 騎樓"
"8875","RPRPMLPKJHPFFAA87DA","44","85.99","見其他登記事項","鋼筋混凝土造","65年4月21日","四層","三層"
"8876","RPUNMLNKJHPFFAA77DA","23","43.11","共有部分","鋼筋混凝土造","86年3月24日","十四層",NA
"8877","RPUNMLNKJHPFFAA77DA","23","116.10","商業用","鋼筋混凝土造","86年3月24日","十四層","三層"
"8878","RPXNMLLKJHPFFCA08DA","11","132.72","見其他登記事項","鋼筋混凝土造","97年12月17日","十三層","五層"
"8879","RPXNMLLKJHPFFCA08DA","11","33.29","共有部分","鋼筋混凝土造","97年12月17日","十三層",NA
"8880","RPXNMLLKJHPFFCA08DA","11","24.48","共有部分","鋼筋混凝土造","97年12月17日","十三層",NA
"8881","RPXNMLLKJHPFFCA08DA","11","30.40","共有部分","鋼筋混凝土造","97年12月17日","十三層",NA
